,date,date.1,city,co,pm2.5,Lat,Long
1903,2018-12,12,Seoul,236.0,2724.0,37.566535,126.9779692
1904,2018-12,12,Shanghai,148.0,3325.0,31.2047372,121.4489017
1905,2018-12,12,Shijiazhuang,572.0,5514.0,38.042307,114.51486
1906,2018-12,12,Tehran,1860.0,4258.0,35.686719,51.422419
1907,2018-12,12,Tianjin,308.0,3481.0,39.084158,117.200983
1908,2018-12,12,Tokyo,90.0,1796.0,35.6414629,139.6981712
1909,2018-12,12,Weifang,0.0,4917.0,36.706774,119.161756
1910,2018-12,12,Zhengzhou,342.0,5167.0,34.7466,113.625368
1911,2018-12,12,Zhoukou,427.0,5907.0,33.626149,114.696951
1912,2019-1,1,Bangalore,236.0,3750.0,12.938539,77.5901
1913,2019-1,1,Baoding,716.0,7038.0,38.873891,115.464806
1914,2019-1,1,Beijing,293.0,3704.0,39.954592,116.468117
1915,2019-1,1,Buenos Aires,124.0,5297.0,-34.657988,-58.342538
1916,2019-1,1,Changsha,337.0,5319.0,28.228209,112.938814
1917,2019-1,1,Chengdu,280.0,5115.0,30.6250145,104.0670559
1918,2019-1,1,Chongqing,313.0,4928.0,29.56301,106.551557
1919,2019-1,1,Delhi,542.0,9514.0,28.635759353638,77.224449157715
1920,2019-1,1,Dongguan,350.0,4190.0,23.020536,113.751765
1921,2019-1,1,Ganzhou,482.0,3442.0,25.831829,114.93503
1922,2019-1,1,Guangzhou,332.0,4087.0,23.141191,113.258374
1923,2019-1,1,Handan,638.0,6816.0,36.625604,114.539085
1924,2019-1,1,Ho Chi Minh City,615.0,2829.0,10.782978,106.700711
1925,2019-1,1,Hyderābād,619.0,5148.0,17.384050369263,78.456359863281
1926,2019-1,1,Jinan,0.0,5559.0,36.650997,117.120497
1927,2019-1,1,Jining,0.0,5760.0,35.414921,116.587099
1928,2019-1,1,Kolkāta,396.0,7559.0,22.562629699707,88.363037109375
1929,2019-1,1,Kuala Lumpur,312.0,5363.0,3.139003,101.686855
1930,2019-1,1,Lima,131.0,1426.0,-12.07054,-77.04322
1931,2019-1,1,Linyi,0.0,6483.0,35.104672,118.356448
1932,2019-1,1,Moscow,2325.0,335.0,55.759354,37.595584
1933,2019-1,1,Mumbai,340.0,5683.0,19.072830200195,72.882606506348
1934,2019-1,1,Nagoya,117.0,1656.0,35.1814464,136.906398
1935,2019-1,1,Nanyang,494.0,6822.0,32.990833,112.528322
1936,2019-1,1,New York,0.0,1426.0,40.7127837,-74.0059413
1937,2019-1,1,Paris,0.0,2110.0,48.856614,2.3522219
1938,2019-1,1,Seoul,254.0,3399.0,37.566535,126.9779692
1939,2019-1,1,Shanghai,209.0,3867.0,31.2047372,121.4489017
1940,2019-1,1,Shijiazhuang,753.0,7014.0,38.042307,114.51486
1941,2019-1,1,Tehran,1860.0,0.0,35.686719,51.422419
1942,2019-1,1,Tianjin,404.0,4456.0,39.084158,117.200983
1943,2019-1,1,Tokyo,98.0,1611.0,35.6414629,139.6981712
1944,2019-1,1,Weifang,0.0,6154.0,36.706774,119.161756
1945,2019-1,1,Zhengzhou,440.0,5924.0,34.7466,113.625368
1946,2019-1,1,Zhoukou,391.0,5871.0,33.626149,114.696951
1947,2019-2,2,Bangalore,183.0,3123.0,12.938539,77.5901
1948,2019-2,2,Baoding,243.0,5471.0,38.873891,115.464806
1949,2019-2,2,Beijing,203.0,3253.0,39.954592,116.468117
1950,2019-2,2,Buenos Aires,107.0,3336.0,-34.657988,-58.342538
1951,2019-2,2,Changsha,241.0,3639.0,28.228209,112.938814
1952,2019-2,2,Chengdu,214.0,4080.0,30.6250145,104.0670559
1953,2019-2,2,Chongqing,224.0,3469.0,29.56301,106.551557
1954,2019-2,2,Delhi,399.0,6465.0,28.635759353638,77.224449157715
1955,2019-2,2,Dongguan,226.0,2616.0,23.020536,113.751765
1956,2019-2,2,Ganzhou,455.0,2050.0,25.831829,114.93503
1957,2019-2,2,Guangzhou,260.0,2346.0,23.141191,113.258374
1958,2019-2,2,Handan,243.0,6168.0,36.625604,114.539085
1959,2019-2,2,Ho Chi Minh City,311.0,1814.0,10.782978,106.700711
1960,2019-2,2,Hyderābād,256.0,3690.0,17.384050369263,78.456359863281
1961,2019-2,2,Jinan,0.0,4749.0,36.650997,117.120497
1962,2019-2,2,Jining,0.0,4881.0,35.414921,116.587099
1963,2019-2,2,Kolkāta,374.0,5208.0,22.562629699707,88.363037109375
1964,2019-2,2,Kuala Lumpur,426.0,2950.0,3.139003,101.686855
1965,2019-2,2,Lima,94.0,1288.0,-12.07054,-77.04322
1966,2019-2,2,Linyi,0.0,5189.0,35.104672,118.356448
1967,2019-2,2,Moscow,2100.0,399.0,55.759354,37.595584
1968,2019-2,2,Mumbai,391.0,4190.0,19.072830200195,72.882606506348
1969,2019-2,2,Nagoya,112.0,1786.0,35.1814464,136.906398
1970,2019-2,2,Nanyang,379.0,5493.0,32.990833,112.528322
1971,2019-2,2,New York,0.0,1201.0,40.7127837,-74.0059413
1972,2019-2,2,Paris,0.0,2381.0,48.856614,2.3522219
1973,2019-2,2,Seoul,201.0,3103.0,37.566535,126.9779692
1974,2019-2,2,Shanghai,146.0,3117.0,31.2047372,121.4489017
1975,2019-2,2,Shijiazhuang,239.0,5517.0,38.042307,114.51486
1976,2019-2,2,Tehran,1680.0,0.0,35.686719,51.422419
1977,2019-2,2,Tianjin,335.0,3862.0,39.084158,117.200983
1978,2019-2,2,Tokyo,68.0,1741.0,35.6414629,139.6981712
1979,2019-2,2,Weifang,0.0,4774.0,36.706774,119.161756
1980,2019-2,2,Zhengzhou,291.0,5468.0,34.7466,113.625368
1981,2019-2,2,Zhoukou,317.0,5187.0,33.626149,114.696951
1982,2019-3,3,Bangalore,198.0,4484.0,12.938539,77.5901
1983,2019-3,3,Baoding,8.0,4275.0,38.873891,115.464806
1984,2019-3,3,Beijing,174.0,3485.0,39.954592,116.468117
1985,2019-3,3,Buenos Aires,93.0,2939.0,-34.657988,-58.342538
1986,2019-3,3,Changsha,267.0,4020.0,28.228209,112.938814
1987,2019-3,3,Chengdu,205.0,4041.0,30.6250145,104.0670559
1988,2019-3,3,Chongqing,235.0,4157.0,29.56301,106.551557
1989,2019-3,3,Delhi,315.0,5199.0,28.635759353638,77.224449157715
1990,2019-3,3,Dongguan,259.0,3339.0,23.020536,113.751765
1991,2019-3,3,Ganzhou,386.0,2927.0,25.831829,114.93503
1992,2019-3,3,Guangzhou,246.0,2957.0,23.141191,113.258374
1993,2019-3,3,Handan,12.0,4244.0,36.625604,114.539085
1994,2019-3,3,Ho Chi Minh City,154.0,1641.0,10.782978,106.700711
1995,2019-3,3,Hyderābād,227.0,3394.0,17.384050369263,78.456359863281
1996,2019-3,3,Jinan,0.0,4126.0,36.650997,117.120497
1997,2019-3,3,Jining,0.0,4316.0,35.414921,116.587099
1998,2019-3,3,Kolkāta,242.0,4350.0,22.562629699707,88.363037109375
1999,2019-3,3,Kuala Lumpur,240.0,3413.0,3.139003,101.686855
2000,2019-3,3,Lima,98.0,1426.0,-12.07054,-77.04322
2001,2019-3,3,Linyi,0.0,4706.0,35.104672,118.356448
2002,2019-3,3,Moscow,2325.0,519.0,55.759354,37.595584
2003,2019-3,3,Mumbai,414.0,3976.0,19.072830200195,72.882606506348
2004,2019-3,3,Nagoya,112.0,1983.0,35.1814464,136.906398
2005,2019-3,3,Nanyang,285.0,4395.0,32.990833,112.528322
2006,2019-3,3,New York,0.0,1152.0,40.7127837,-74.0059413
2007,2019-3,3,Paris,0.0,1917.0,48.856614,2.3522219
2008,2019-3,3,Seoul,194.0,3797.0,37.566535,126.9779692
2009,2019-3,3,Shanghai,219.0,4092.0,31.2047372,121.4489017
2010,2019-3,3,Shijiazhuang,11.0,4438.0,38.042307,114.51486
2011,2019-3,3,Tehran,1860.0,0.0,35.686719,51.422419
2012,2019-3,3,Tianjin,238.0,3682.0,39.084158,117.200983
2013,2019-3,3,Tokyo,64.0,1751.0,35.6414629,139.6981712
2014,2019-3,3,Weifang,0.0,4818.0,36.706774,119.161756
2015,2019-3,3,Zhengzhou,210.0,4155.0,34.7466,113.625368
2016,2019-3,3,Zhoukou,259.0,4278.0,33.626149,114.696951
2017,2019-4,4,Bangalore,196.0,4396.0,12.938539,77.5901
2018,2019-4,4,Baoding,185.0,3664.0,38.873891,115.464806
2019,2019-4,4,Beijing,145.0,3659.0,39.954592,116.468117
2020,2019-4,4,Buenos Aires,94.0,3029.0,-34.657988,-58.342538
2021,2019-4,4,Changsha,243.0,3432.0,28.228209,112.938814
2022,2019-4,4,Chengdu,243.0,3510.0,30.6250145,104.0670559
2023,2019-4,4,Chongqing,219.0,2915.0,29.56301,106.551557
2024,2019-4,4,Delhi,360.0,5149.0,28.635759353638,77.224449157715
2025,2019-4,4,Dongguan,233.0,2911.0,23.020536,113.751765
2026,2019-4,4,Ganzhou,462.0,2543.0,25.831829,114.93503
2027,2019-4,4,Guangzhou,196.0,2617.0,23.141191,113.258374
2028,2019-4,4,Handan,224.0,4288.0,36.625604,114.539085
2029,2019-4,4,Ho Chi Minh City,362.0,1710.0,10.782978,106.700711
2030,2019-4,4,Hyderābād,365.0,3153.0,17.384050369263,78.456359863281
2031,2019-4,4,Jinan,0.0,4225.0,36.650997,117.120497
2032,2019-4,4,Jining,0.0,4356.0,35.414921,116.587099
2033,2019-4,4,Kolkāta,288.0,2987.0,22.562629699707,88.363037109375
2034,2019-4,4,Kuala Lumpur,281.0,3105.0,3.139003,101.686855
2035,2019-4,4,Lima,90.0,1380.0,-12.07054,-77.04322
2036,2019-4,4,Linyi,0.0,4147.0,35.104672,118.356448
2037,2019-4,4,Moscow,2250.0,321.0,55.759354,37.595584
2038,2019-4,4,Mumbai,399.0,2535.0,19.072830200195,72.882606506348
2039,2019-4,4,Nagoya,80.0,1652.0,35.1814464,136.906398
2040,2019-4,4,Nanyang,278.0,3693.0,32.990833,112.528322
2041,2019-4,4,New York,0.0,810.0,40.7127837,-74.0059413
2042,2019-4,4,Paris,0.0,2048.0,48.856614,2.3522219
2043,2019-4,4,Seoul,162.0,2413.0,37.566535,126.9779692
2044,2019-4,4,Shanghai,205.0,3395.0,31.2047372,121.4489017
2045,2019-4,4,Shijiazhuang,247.0,4204.0,38.042307,114.51486
2046,2019-4,4,Tehran,1800.0,0.0,35.686719,51.422419
2047,2019-4,4,Tianjin,235.0,3233.0,39.084158,117.200983
2048,2019-4,4,Tokyo,55.0,1431.0,35.6414629,139.6981712
2049,2019-4,4,Weifang,0.0,3741.0,36.706774,119.161756
2050,2019-4,4,Zhengzhou,234.0,3994.0,34.7466,113.625368
2051,2019-4,4,Zhoukou,222.0,3877.0,33.626149,114.696951
2052,2019-5,5,Bangalore,225.0,3151.0,12.938539,77.5901
2053,2019-5,5,Baoding,157.0,3411.0,38.873891,115.464806
2054,2019-5,5,Beijing,141.0,3760.0,39.954592,116.468117
2055,2019-5,5,Buenos Aires,119.0,2949.0,-34.657988,-58.342538
2056,2019-5,5,Changsha,219.0,3430.0,28.228209,112.938814
2057,2019-5,5,Chengdu,206.0,3317.0,30.6250145,104.0670559
2058,2019-5,5,Chongqing,239.0,3294.0,29.56301,106.551557
2059,2019-5,5,Delhi,369.0,5548.0,28.635759353638,77.224449157715
2060,2019-5,5,Dongguan,219.0,2603.0,23.020536,113.751765
2061,2019-5,5,Ganzhou,407.0,2778.0,25.831829,114.93503
2062,2019-5,5,Guangzhou,205.0,2384.0,23.141191,113.258374
2063,2019-5,5,Handan,232.0,3949.0,36.625604,114.539085
2064,2019-5,5,Ho Chi Minh City,261.0,2464.0,10.782978,106.700711
2065,2019-5,5,Hyderābād,409.0,3837.0,17.384050369263,78.456359863281
2066,2019-5,5,Jinan,0.0,3585.0,36.650997,117.120497
2067,2019-5,5,Jining,0.0,3796.0,35.414921,116.587099
2068,2019-5,5,Kolkāta,326.0,2967.0,22.562629699707,88.363037109375
2069,2019-5,5,Kuala Lumpur,290.0,3134.0,3.139003,101.686855
2070,2019-5,5,Lahore,244.0,3932.0,31.560078,74.33589
2071,2019-5,5,Lima,92.0,1426.0,-12.07054,-77.04322
2072,2019-5,5,Linyi,0.0,4157.0,35.104672,118.356448
2073,2019-5,5,Moscow,2325.0,390.0,55.759354,37.595584
2074,2019-5,5,Mumbai,338.0,2170.0,19.072830200195,72.882606506348
2075,2019-5,5,Nagoya,85.0,1886.0,35.1814464,136.906398
2076,2019-5,5,Nanyang,229.0,3456.0,32.990833,112.528322
2077,2019-5,5,New York,5.0,824.0,40.7127837,-74.0059413
2078,2019-5,5,Paris,0.0,1907.0,48.856614,2.3522219
2079,2019-5,5,Seoul,171.0,3180.0,37.566535,126.9779692
2080,2019-5,5,Shanghai,179.0,3260.0,31.2047372,121.4489017
2081,2019-5,5,Shijiazhuang,229.0,3564.0,38.042307,114.51486
2082,2019-5,5,Tehran,1860.0,0.0,35.686719,51.422419
2083,2019-5,5,Tianjin,187.0,3178.0,39.084158,117.200983
2084,2019-5,5,Tokyo,52.0,1611.0,35.6414629,139.6981712
2085,2019-5,5,Weifang,0.0,3771.0,36.706774,119.161756
2086,2019-5,5,Zhengzhou,185.0,3377.0,34.7466,113.625368
2087,2019-5,5,Zhoukou,207.0,4008.0,33.626149,114.696951
2088,2019-6,6,Bangalore,240.0,2765.0,12.938539,77.5901
2089,2019-6,6,Baoding,162.0,3420.0,38.873891,115.464806
2090,2019-6,6,Beijing,215.0,3412.0,39.954592,116.468117
2091,2019-6,6,Buenos Aires,140.0,2507.0,-34.657988,-58.342538
2092,2019-6,6,Changsha,184.0,2337.0,28.228209,112.938814
2093,2019-6,6,Chengdu,222.0,2687.0,30.6250145,104.0670559
2094,2019-6,6,Chongqing,220.0,2742.0,29.56301,106.551557
2095,2019-6,6,Delhi,303.0,4354.0,28.635759353638,77.224449157715
2096,2019-6,6,Dongguan,221.0,2106.0,23.020536,113.751765
2097,2019-6,6,Ganzhou,315.0,2430.0,25.831829,114.93503
2098,2019-6,6,Guangzhou,182.0,1952.0,23.141191,113.258374
2099,2019-6,6,Handan,233.0,3793.0,36.625604,114.539085
2100,2019-6,6,Ho Chi Minh City,417.0,1960.0,10.782978,106.700711
2101,2019-6,6,Hyderābād,251.0,2335.0,17.384050369263,78.456359863281
2102,2019-6,6,Jinan,0.0,3545.0,36.650997,117.120497
2103,2019-6,6,Jining,0.0,3443.0,35.414921,116.587099
2104,2019-6,6,Kolkāta,221.0,1898.0,22.562629699707,88.363037109375
2105,2019-6,6,Kuala Lumpur,311.0,2597.0,3.139003,101.686855
2106,2019-6,6,Lahore,237.0,4930.0,31.560078,74.33589
2107,2019-6,6,Lima,82.0,1380.0,-12.07054,-77.04322
2108,2019-6,6,Linyi,0.0,3511.0,35.104672,118.356448
2109,2019-6,6,Moscow,2250.0,363.0,55.759354,37.595584
2110,2019-6,6,Mumbai,290.0,1804.0,19.072830200195,72.882606506348
2111,2019-6,6,Nagoya,82.0,1715.0,35.1814464,136.906398
2112,2019-6,6,Nanyang,230.0,2851.0,32.990833,112.528322
2113,2019-6,6,New York,6.0,988.0,40.7127837,-74.0059413
2114,2019-6,6,Paris,0.0,1631.0,48.856614,2.3522219
2115,2019-6,6,Seoul,134.0,2124.0,37.566535,126.9779692
2116,2019-6,6,Shanghai,145.0,2884.0,31.2047372,121.4489017
2117,2019-6,6,Shijiazhuang,284.0,3771.0,38.042307,114.51486
2118,2019-6,6,Tehran,1800.0,169.0,35.686719,51.422419
2119,2019-6,6,Tianjin,227.0,3060.0,39.084158,117.200983
2120,2019-6,6,Tokyo,44.0,1376.0,35.6414629,139.6981712
2121,2019-6,6,Weifang,0.0,3369.0,36.706774,119.161756
2122,2019-6,6,Zhengzhou,168.0,2872.0,34.7466,113.625368
2123,2019-6,6,Zhoukou,223.0,2993.0,33.626149,114.696951
2124,2019-7,7,Bangalore,206.0,2639.0,12.938539,77.5901
2125,2019-7,7,Baoding,174.0,3551.0,38.873891,115.464806
2126,2019-7,7,Beijing,188.0,3192.0,39.954592,116.468117
2127,2019-7,7,Buenos Aires,185.0,2319.0,-34.657988,-58.342538
2128,2019-7,7,Changsha,200.0,2332.0,28.228209,112.938814
2129,2019-7,7,Chengdu,198.0,2833.0,30.6250145,104.0670559
2130,2019-7,7,Chongqing,200.0,2550.0,29.56301,106.551557
2131,2019-7,7,Delhi,304.0,3972.0,28.635759353638,77.224449157715
2132,2019-7,7,Dongguan,225.0,2421.0,23.020536,113.751765
2133,2019-7,7,Ganzhou,305.0,2276.0,25.831829,114.93503
2134,2019-7,7,Guangzhou,185.0,2130.0,23.141191,113.258374
2135,2019-7,7,Handan,214.0,3711.0,36.625604,114.539085
2136,2019-7,7,Ho Chi Minh City,149.0,2105.0,10.782978,106.700711
2137,2019-7,7,Hyderābād,421.0,1712.0,17.384050369263,78.456359863281
2138,2019-7,7,Jinan,0.0,3548.0,36.650997,117.120497
2139,2019-7,7,Jining,0.0,3107.0,35.414921,116.587099
2140,2019-7,7,Kolkāta,260.0,1777.0,22.562629699707,88.363037109375
2141,2019-7,7,Kuala Lumpur,322.0,2533.0,3.139003,101.686855
2142,2019-7,7,Lahore,197.0,4201.0,31.560078,74.33589
2143,2019-7,7,Lima,135.0,1426.0,-12.07054,-77.04322
2144,2019-7,7,Linyi,0.0,3417.0,35.104672,118.356448
2145,2019-7,7,Moscow,2325.0,443.0,55.759354,37.595584
2146,2019-7,7,Mumbai,271.0,1697.0,19.072830200195,72.882606506348
2147,2019-7,7,Nagoya,79.0,1705.0,35.1814464,136.906398
2148,2019-7,7,Nanyang,222.0,2797.0,32.990833,112.528322
2149,2019-7,7,New York,43.0,1284.0,40.7127837,-74.0059413
2150,2019-7,7,Paris,0.0,1769.0,48.856614,2.3522219
2151,2019-7,7,Seoul,114.0,2061.0,37.566535,126.9779692
2152,2019-7,7,Shanghai,124.0,2759.0,31.2047372,121.4489017
2153,2019-7,7,Shijiazhuang,265.0,3667.0,38.042307,114.51486
2154,2019-7,7,Tehran,1860.0,3159.0,35.686719,51.422419
2155,2019-7,7,Tianjin,236.0,3095.0,39.084158,117.200983
2156,2019-7,7,Tokyo,42.0,1406.0,35.6414629,139.6981712
2157,2019-7,7,Weifang,0.0,3427.0,36.706774,119.161756
2158,2019-7,7,Zhengzhou,203.0,2742.0,34.7466,113.625368
2159,2019-7,7,Zhoukou,189.0,2489.0,33.626149,114.696951
2160,2019-8,8,Bangalore,227.0,2210.0,12.938539,77.5901
2161,2019-8,8,Baoding,152.0,2922.0,38.873891,115.464806
2162,2019-8,8,Beijing,149.0,2370.0,39.954592,116.468117
2163,2019-8,8,Buenos Aires,223.0,2616.0,-34.657988,-58.342538
2164,2019-8,8,Changsha,218.0,2805.0,28.228209,112.938814
2165,2019-8,8,Chengdu,206.0,3099.0,30.6250145,104.0670559
2166,2019-8,8,Chongqing,214.0,2556.0,29.56301,106.551557
2167,2019-8,8,Delhi,481.0,3415.0,28.635759353638,77.224449157715
2168,2019-8,8,Dongguan,210.0,2851.0,23.020536,113.751765
2169,2019-8,8,Ganzhou,313.0,2845.0,25.831829,114.93503
2170,2019-8,8,Guangzhou,199.0,2389.0,23.141191,113.258374
2171,2019-8,8,Handan,307.0,3266.0,36.625604,114.539085
2172,2019-8,8,Ho Chi Minh City,394.0,1978.0,10.782978,106.700711
2173,2019-8,8,Hyderābād,236.0,1733.0,17.384050369263,78.456359863281
2174,2019-8,8,Jinan,0.0,2821.0,36.650997,117.120497
2175,2019-8,8,Jining,0.0,2611.0,35.414921,116.587099
2176,2019-8,8,Kolkāta,414.0,1655.0,22.562629699707,88.363037109375
2177,2019-8,8,Kuala Lumpur,379.0,2330.0,3.139003,101.686855
2178,2019-8,8,Lahore,460.0,3903.0,31.560078,74.33589
2179,2019-8,8,Lima,85.0,1426.0,-12.07054,-77.04322
2180,2019-8,8,Linyi,0.0,2504.0,35.104672,118.356448
2181,2019-8,8,Moscow,2325.0,619.0,55.759354,37.595584
2182,2019-8,8,Mumbai,386.0,1621.0,19.072830200195,72.882606506348
2183,2019-8,8,Nagoya,84.0,1785.0,35.1814464,136.906398
2184,2019-8,8,Nanyang,259.0,2625.0,32.990833,112.528322
2185,2019-8,8,New York,61.0,972.0,40.7127837,-74.0059413
2186,2019-8,8,Paris,0.0,1575.0,48.856614,2.3522219
2187,2019-8,8,Seoul,116.0,1758.0,37.566535,126.9779692
2188,2019-8,8,Shanghai,180.0,2609.0,31.2047372,121.4489017
2189,2019-8,8,Shijiazhuang,199.0,2920.0,38.042307,114.51486
2190,2019-8,8,Tehran,1860.0,3034.0,35.686719,51.422419
2191,2019-8,8,Tianjin,227.0,2420.0,39.084158,117.200983
2192,2019-8,8,Tokyo,48.0,1600.0,35.6414629,139.6981712
2193,2019-8,8,Weifang,0.0,2559.0,36.706774,119.161756
2194,2019-8,8,Zhengzhou,199.0,2480.0,34.7466,113.625368
2195,2019-8,8,Zhoukou,231.0,2395.0,33.626149,114.696951
2196,2019-9,9,Bangalore,316.0,2351.0,12.938539,77.5901
2197,2019-9,9,Baoding,186.0,3496.0,38.873891,115.464806
2198,2019-9,9,Beijing,194.0,3053.0,39.954592,116.468117
2199,2019-9,9,Buenos Aires,156.0,2655.0,-34.657988,-58.342538
2200,2019-9,9,Changsha,239.0,3405.0,28.228209,112.938814
2201,2019-9,9,Chengdu,222.0,2809.0,30.6250145,104.0670559
2202,2019-9,9,Chongqing,202.0,2934.0,29.56301,106.551557
2203,2019-9,9,Delhi,247.0,4073.0,28.635759353638,77.224449157715
2204,2019-9,9,Dongguan,222.0,3035.0,23.020536,113.751765
2205,2019-9,9,Ganzhou,314.0,3081.0,25.831829,114.93503
2206,2019-9,9,Guangzhou,214.0,2695.0,23.141191,113.258374
2207,2019-9,9,Handan,373.0,3689.0,36.625604,114.539085
2208,2019-9,9,Ho Chi Minh City,363.0,2364.0,10.782978,106.700711
2209,2019-9,9,Hyderābād,203.0,1853.0,17.384050369263,78.456359863281
2210,2019-9,9,Jinan,0.0,3529.0,36.650997,117.120497
2211,2019-9,9,Jining,0.0,3439.0,35.414921,116.587099
2212,2019-9,9,Kolkāta,183.0,1842.0,22.562629699707,88.363037109375
2213,2019-9,9,Kuala Lumpur,329.0,2835.0,3.139003,101.686855
2214,2019-9,9,Lahore,299.0,4409.0,31.560078,74.33589
2215,2019-9,9,Lima,98.0,1380.0,-12.07054,-77.04322
2216,2019-9,9,Linyi,0.0,3151.0,35.104672,118.356448
2217,2019-9,9,Moscow,2250.0,413.0,55.759354,37.595584
2218,2019-9,9,Mumbai,248.0,1325.0,19.072830200195,72.882606506348
2219,2019-9,9,Nagoya,68.0,1475.0,35.1814464,136.906398
2220,2019-9,9,Nanyang,224.0,2901.0,32.990833,112.528322
2221,2019-9,9,New York,59.0,897.0,40.7127837,-74.0059413
2222,2019-9,9,Paris,0.0,1307.0,48.856614,2.3522219
2223,2019-9,9,Seoul,121.0,1309.0,37.566535,126.9779692
2224,2019-9,9,Shanghai,158.0,2612.0,31.2047372,121.4489017
2225,2019-9,9,Shijiazhuang,258.0,3276.0,38.042307,114.51486
2226,2019-9,9,Tehran,1800.0,2973.0,35.686719,51.422419
2227,2019-9,9,Tianjin,231.0,3054.0,39.084158,117.200983
2228,2019-9,9,Tokyo,40.0,1320.0,35.6414629,139.6981712
2229,2019-9,9,Weifang,0.0,3222.0,36.706774,119.161756
2230,2019-9,9,Zhengzhou,229.0,2801.0,34.7466,113.625368
2231,2019-9,9,Zhoukou,234.0,3076.0,33.626149,114.696951
2232,2019-10,10,Bangalore,262.0,2301.0,12.938539,77.5901
2233,2019-10,10,Baoding,214.0,3892.0,38.873891,115.464806
2234,2019-10,10,Beijing,199.0,3415.0,39.954592,116.468117
2235,2019-10,10,Buenos Aires,130.0,3636.0,-34.657988,-58.342538
2236,2019-10,10,Changsha,250.0,3745.0,28.228209,112.938814
2237,2019-10,10,Chengdu,186.0,3255.0,30.6250145,104.0670559
2238,2019-10,10,Chongqing,215.0,2810.0,29.56301,106.551557
2239,2019-10,10,Delhi,411.0,6246.0,28.635759353638,77.224449157715
2240,2019-10,10,Dongguan,237.0,4010.0,23.020536,113.751765
2241,2019-10,10,Ganzhou,322.0,3807.0,25.831829,114.93503
2242,2019-10,10,Guangzhou,232.0,3455.0,23.141191,113.258374
2243,2019-10,10,Handan,308.0,4056.0,36.625604,114.539085
2244,2019-10,10,Ho Chi Minh City,337.0,3019.0,10.782978,106.700711
2245,2019-10,10,Hyderābād,225.0,2951.0,17.384050369263,78.456359863281
2246,2019-10,10,Jinan,0.0,3937.0,36.650997,117.120497
2247,2019-10,10,Jining,0.0,3983.0,35.414921,116.587099
2248,2019-10,10,Kolkāta,296.0,4453.0,22.562629699707,88.363037109375
2249,2019-10,10,Kuala Lumpur,179.0,3212.0,3.139003,101.686855
2250,2019-10,10,Lahore,213.0,6376.0,31.560078,74.33589
2251,2019-10,10,Lima,119.0,1426.0,-12.07054,-77.04322
2252,2019-10,10,Linyi,0.0,4166.0,35.104672,118.356448
2253,2019-10,10,Moscow,2325.0,541.0,55.759354,37.595584
2254,2019-10,10,Mumbai,322.0,2851.0,19.072830200195,72.882606506348
2255,2019-10,10,Nagoya,78.0,1572.0,35.1814464,136.906398
2256,2019-10,10,Nanyang,335.0,3316.0,32.990833,112.528322
2257,2019-10,10,New York,35.0,778.0,40.7127837,-74.0059413
2258,2019-10,10,Paris,0.0,1569.0,48.856614,2.3522219
2259,2019-10,10,Seoul,179.0,1829.0,37.566535,126.9779692
2260,2019-10,10,Shanghai,152.0,2949.0,31.2047372,121.4489017
2261,2019-10,10,Shijiazhuang,240.0,4141.0,38.042307,114.51486
2262,2019-10,10,Tehran,1860.0,3926.0,35.686719,51.422419
2263,2019-10,10,Tianjin,237.0,3416.0,39.084158,117.200983
2264,2019-10,10,Tokyo,50.0,1263.0,35.6414629,139.6981712
2265,2019-10,10,Weifang,0.0,4104.0,36.706774,119.161756
2266,2019-10,10,Zhengzhou,243.0,3105.0,34.7466,113.625368
2267,2019-10,10,Zhoukou,236.0,3672.0,33.626149,114.696951
2268,2019-11,11,Bangalore,310.0,2410.0,12.938539,77.5901
2269,2019-11,11,Baoding,130.0,4098.0,38.873891,115.464806
2270,2019-11,11,Beijing,231.0,3343.0,39.954592,116.468117
2271,2019-11,11,Buenos Aires,105.0,3606.0,-34.657988,-58.342538
2272,2019-11,11,Changsha,248.0,4179.0,28.228209,112.938814
2273,2019-11,11,Chengdu,176.0,3855.0,30.6250145,104.0670559
2274,2019-11,11,Chongqing,230.0,3659.0,29.56301,106.551557
2275,2019-11,11,Delhi,540.0,9074.0,28.635759353638,77.224449157715
2276,2019-11,11,Dongguan,227.0,4026.0,23.020536,113.751765
2277,2019-11,11,Ganzhou,310.0,3577.0,25.831829,114.93503
2278,2019-11,11,Guangzhou,237.0,3707.0,23.141191,113.258374
2279,2019-11,11,Handan,194.0,4450.0,36.625604,114.539085
2280,2019-11,11,Ho Chi Minh City,389.0,3686.0,10.782978,106.700711
2281,2019-11,11,Hyderābād,174.0,4400.0,17.384050369263,78.456359863281
2282,2019-11,11,Jinan,0.0,4267.0,36.650997,117.120497
2283,2019-11,11,Jining,0.0,4518.0,35.414921,116.587099
2284,2019-11,11,Kolkāta,334.0,6585.0,22.562629699707,88.363037109375
2285,2019-11,11,Kuala Lumpur,317.0,3353.0,3.139003,101.686855
2286,2019-11,11,Lahore,169.0,7798.0,31.560078,74.33589
2287,2019-11,11,Lima,134.0,1380.0,-12.07054,-77.04322
2288,2019-11,11,Linyi,0.0,4329.0,35.104672,118.356448
2289,2019-11,11,Moscow,2250.0,680.0,55.759354,37.595584
2290,2019-11,11,Mumbai,307.0,3360.0,19.072830200195,72.882606506348
2291,2019-11,11,Nagoya,93.0,1617.0,35.1814464,136.906398
