,avg_temp,year,Lat,Long,city
1108,18.2,2002-05-31,37.56,126.99,Seoul
1109,22.2,2002-06-30,37.56,126.99,Seoul
1110,25.2,2002-07-31,37.56,126.99,Seoul
1111,24.2,2002-08-31,37.56,126.99,Seoul
1112,21.6,2002-09-30,37.56,126.99,Seoul
1113,12.8,2002-10-31,37.56,126.99,Seoul
1114,4.0,2002-11-30,37.56,126.99,Seoul
1115,1.7,2002-12-31,37.56,126.99,Seoul
1116,-2.5,2003-01-31,37.56,126.99,Seoul
1117,2.7,2003-02-28,37.56,126.99,Seoul
1118,6.5,2003-03-31,37.56,126.99,Seoul
1119,13.2,2003-04-30,37.56,126.99,Seoul
1120,19.6,2003-05-31,37.56,126.99,Seoul
1121,21.5,2003-06-30,37.56,126.99,Seoul
1122,23.8,2003-07-31,37.56,126.99,Seoul
1123,24.1,2003-08-31,37.56,126.99,Seoul
1124,20.9,2003-09-30,37.56,126.99,Seoul
1125,13.9,2003-10-31,37.56,126.99,Seoul
1126,9.5,2003-11-30,37.56,126.99,Seoul
1127,0.7,2003-12-31,37.56,126.99,Seoul
1128,-1.5,2004-01-31,37.56,126.99,Seoul
1129,2.3,2004-02-29,37.56,126.99,Seoul
1130,6.3,2004-03-31,37.56,126.99,Seoul
1131,13.1,2004-04-30,37.56,126.99,Seoul
1132,17.6,2004-05-31,37.56,126.99,Seoul
1133,23.2,2004-06-30,37.56,126.99,Seoul
1134,24.8,2004-07-31,37.56,126.99,Seoul
1135,26.1,2004-08-31,37.56,126.99,Seoul
1136,21.7,2004-09-30,37.56,126.99,Seoul
1137,15.2,2004-10-31,37.56,126.99,Seoul
1138,9.1,2004-11-30,37.56,126.99,Seoul
1139,1.9,2004-12-31,37.56,126.99,Seoul
1140,-2.5,2005-01-31,37.56,126.99,Seoul
1141,-1.9,2005-02-28,37.56,126.99,Seoul
1142,4.1,2005-03-31,37.56,126.99,Seoul
1143,13.2,2005-04-30,37.56,126.99,Seoul
1144,17.7,2005-05-31,37.56,126.99,Seoul
1145,22.7,2005-06-30,37.56,126.99,Seoul
1146,25.3,2005-07-31,37.56,126.99,Seoul
1147,25.1,2005-08-31,37.56,126.99,Seoul
1148,21.8,2005-09-30,37.56,126.99,Seoul
1149,14.7,2005-10-31,37.56,126.99,Seoul
1150,8.6,2005-11-30,37.56,126.99,Seoul
1151,-3.9,2005-12-31,37.56,126.99,Seoul
1152,-0.2,2006-01-31,37.56,126.99,Seoul
1153,0.1,2006-02-28,37.56,126.99,Seoul
1154,5.2,2006-03-31,37.56,126.99,Seoul
1155,11.6,2006-04-30,37.56,126.99,Seoul
1156,18.4,2006-05-31,37.56,126.99,Seoul
1157,21.8,2006-06-30,37.56,126.99,Seoul
1158,23.1,2006-07-31,37.56,126.99,Seoul
1159,27.0,2006-08-31,37.56,126.99,Seoul
1160,21.1,2006-09-30,37.56,126.99,Seoul
1161,17.9,2006-10-31,37.56,126.99,Seoul
1162,8.4,2006-11-30,37.56,126.99,Seoul
1163,1.4,2006-12-31,37.56,126.99,Seoul
1164,0.4,2007-01-31,37.56,126.99,Seoul
1165,4.0,2007-02-28,37.56,126.99,Seoul
1166,6.1,2007-03-31,37.56,126.99,Seoul
1167,11.4,2007-04-30,37.56,126.99,Seoul
1168,18.1,2007-05-31,37.56,126.99,Seoul
1169,23.2,2007-06-30,37.56,126.99,Seoul
1170,24.2,2007-07-31,37.56,126.99,Seoul
1171,26.5,2007-08-31,37.56,126.99,Seoul
1172,21.5,2007-09-30,37.56,126.99,Seoul
1173,15.1,2007-10-31,37.56,126.99,Seoul
1174,6.7,2007-11-30,37.56,126.99,Seoul
1175,1.8,2007-12-31,37.56,126.99,Seoul
1176,-1.7,2008-01-31,37.56,126.99,Seoul
1177,-1.2,2008-02-29,37.56,126.99,Seoul
1178,7.3,2008-03-31,37.56,126.99,Seoul
1179,14.1,2008-04-30,37.56,126.99,Seoul
1180,17.7,2008-05-31,37.56,126.99,Seoul
1181,21.5,2008-06-30,37.56,126.99,Seoul
1182,25.1,2008-07-31,37.56,126.99,Seoul
1183,25.3,2008-08-31,37.56,126.99,Seoul
1184,22.0,2008-09-30,37.56,126.99,Seoul
1185,16.1,2008-10-31,37.56,126.99,Seoul
1186,7.6,2008-11-30,37.56,126.99,Seoul
1187,1.1,2008-12-31,37.56,126.99,Seoul
1188,-2.0,2009-01-31,37.56,126.99,Seoul
1189,2.9,2009-02-28,37.56,126.99,Seoul
1190,6.0,2009-03-31,37.56,126.99,Seoul
1191,12.7,2009-04-30,37.56,126.99,Seoul
1192,19.1,2009-05-31,37.56,126.99,Seoul
1193,22.4,2009-06-30,37.56,126.99,Seoul
1194,24.3,2009-07-31,37.56,126.99,Seoul
1195,25.7,2009-08-31,37.56,126.99,Seoul
1196,21.8,2009-09-30,37.56,126.99,Seoul
1197,16.0,2009-10-31,37.56,126.99,Seoul
1198,6.9,2009-11-30,37.56,126.99,Seoul
1199,-1.0,2009-12-31,37.56,126.99,Seoul
1200,-4.5,2010-01-31,37.56,126.99,Seoul
1201,1.4,2010-02-28,37.56,126.99,Seoul
1202,4.3,2010-03-31,37.56,126.99,Seoul
1203,9.5,2010-04-30,37.56,126.99,Seoul
1204,17.2,2010-05-31,37.56,126.99,Seoul
1205,23.4,2010-06-30,37.56,126.99,Seoul
1206,25.8,2010-07-31,37.56,126.99,Seoul
1207,26.5,2010-08-31,37.56,126.99,Seoul
1208,21.8,2010-09-30,37.56,126.99,Seoul
1209,14.5,2010-10-31,37.56,126.99,Seoul
1210,6.5,2010-11-30,37.56,126.99,Seoul
1211,-1.3,2010-12-31,37.56,126.99,Seoul
1212,-7.2,2011-01-31,37.56,126.99,Seoul
1213,1.2,2011-02-28,37.56,126.99,Seoul
1214,3.6,2011-03-31,37.56,126.99,Seoul
1215,10.7,2011-04-30,37.56,126.99,Seoul
1216,17.9,2011-05-31,37.56,126.99,Seoul
1217,22.0,2011-06-30,37.56,126.99,Seoul
1218,24.6,2011-07-31,37.56,126.99,Seoul
1219,25.8,2011-08-31,37.56,126.99,Seoul
1220,21.8,2011-09-30,37.56,126.99,Seoul
1221,14.2,2011-10-31,37.56,126.99,Seoul
1222,10.7,2011-11-30,37.56,126.99,Seoul
1223,-0.9,2011-12-31,37.56,126.99,Seoul
1224,-2.8,2012-01-31,37.56,126.99,Seoul
1225,-2.0,2012-02-29,37.56,126.99,Seoul
1226,5.1,2012-03-31,37.56,126.99,Seoul
1227,12.3,2012-04-30,37.56,126.99,Seoul
1228,19.7,2012-05-31,37.56,126.99,Seoul
1229,24.1,2012-06-30,37.56,126.99,Seoul
1230,25.4,2012-07-31,37.56,126.99,Seoul
1231,27.1,2012-08-31,37.56,126.99,Seoul
1232,21.0,2012-09-30,37.56,126.99,Seoul
1233,15.3,2012-10-31,37.56,126.99,Seoul
1234,5.5,2012-11-30,37.56,126.99,Seoul
1235,-4.1,2012-12-31,37.56,126.99,Seoul
1236,-3.4,2013-01-31,37.56,126.99,Seoul
1237,-1.2,2013-02-28,37.56,126.99,Seoul
1238,5.1,2013-03-31,37.56,126.99,Seoul
1239,10.0,2013-04-30,37.56,126.99,Seoul
1240,18.2,2013-05-31,37.56,126.99,Seoul
1241,24.4,2013-06-30,37.56,126.99,Seoul
1242,25.5,2013-07-31,37.56,126.99,Seoul
1243,27.7,2013-08-31,37.56,126.99,Seoul
1244,21.8,2013-09-30,37.56,126.99,Seoul
1245,15.8,2013-10-31,37.56,126.99,Seoul
1246,6.2,2013-11-30,37.56,126.99,Seoul
1247,-0.2,2013-12-31,37.56,126.99,Seoul
1248,-0.7,2014-01-31,37.56,126.99,Seoul
1249,1.9,2014-02-28,37.56,126.99,Seoul
1250,7.9,2014-03-31,37.56,126.99,Seoul
1251,14.0,2014-04-30,37.56,126.99,Seoul
1252,18.9,2014-05-31,37.56,126.99,Seoul
1253,23.1,2014-06-30,37.56,126.99,Seoul
1254,26.1,2014-07-31,37.56,126.99,Seoul
1255,25.2,2014-08-31,37.56,126.99,Seoul
1256,22.1,2014-09-30,37.56,126.99,Seoul
1257,15.6,2014-10-31,37.56,126.99,Seoul
1258,9.0,2014-11-30,37.56,126.99,Seoul
1259,-2.9,2014-12-31,37.56,126.99,Seoul
1260,-0.9,2015-01-31,37.56,126.99,Seoul
1261,1.1,2015-02-28,37.56,126.99,Seoul
1262,6.4,2015-03-31,37.56,126.99,Seoul
1263,13.4,2015-04-30,37.56,126.99,Seoul
1264,18.8,2015-05-31,37.56,126.99,Seoul
1265,23.6,2015-06-30,37.56,126.99,Seoul
1266,25.8,2015-07-31,37.56,126.99,Seoul
1267,26.2,2015-08-31,37.56,126.99,Seoul
1268,22.3,2015-09-30,37.56,126.99,Seoul
1269,15.4,2015-10-31,37.56,126.99,Seoul
1270,8.9,2015-11-30,37.56,126.99,Seoul
1271,1.6,2015-12-31,37.56,126.99,Seoul
1272,-3.3,2016-01-31,37.56,126.99,Seoul
1273,0.2,2016-02-29,37.56,126.99,Seoul
1274,7.1,2016-03-31,37.56,126.99,Seoul
1275,14.1,2016-04-30,37.56,126.99,Seoul
1276,19.6,2016-05-31,37.56,126.99,Seoul
1277,23.6,2016-06-30,37.56,126.99,Seoul
1278,26.2,2016-07-31,37.56,126.99,Seoul
1279,27.9,2016-08-31,37.56,126.99,Seoul
1280,23.1,2016-09-30,37.56,126.99,Seoul
1281,15.9,2016-10-31,37.56,126.99,Seoul
1282,6.8,2016-11-30,37.56,126.99,Seoul
1283,1.2,2016-12-31,37.56,126.99,Seoul
1284,-1.9,2017-01-31,37.56,126.99,Seoul
1285,-0.2,2017-02-28,37.56,126.99,Seoul
1286,6.3,2017-03-31,37.56,126.99,Seoul
1287,14.0,2017-04-30,37.56,126.99,Seoul
1288,19.6,2017-05-31,37.56,126.99,Seoul
1289,23.3,2017-06-30,37.56,126.99,Seoul
1290,27.0,2017-07-31,37.56,126.99,Seoul
1291,25.9,2017-08-31,37.56,126.99,Seoul
1292,22.1,2017-09-30,37.56,126.99,Seoul
1293,16.4,2017-10-31,37.56,126.99,Seoul
1294,5.5,2017-11-30,37.56,126.99,Seoul
1295,-1.9,2017-12-31,37.56,126.99,Seoul
1296,-4.0,2018-01-31,37.56,126.99,Seoul
1297,-1.5,2018-02-28,37.56,126.99,Seoul
1298,8.2,2018-03-31,37.56,126.99,Seoul
1299,13.0,2018-04-30,37.56,126.99,Seoul
1300,18.2,2018-05-31,37.56,126.99,Seoul
1301,23.2,2018-06-30,37.56,126.99,Seoul
1302,27.8,2018-07-31,37.56,126.99,Seoul
1303,28.7,2018-08-31,37.56,126.99,Seoul
1304,21.4,2018-09-30,37.56,126.99,Seoul
1305,13.0,2018-10-31,37.56,126.99,Seoul
1306,7.8,2018-11-30,37.56,126.99,Seoul
1307,-0.7,2018-12-31,37.56,126.99,Seoul
1308,-0.9,2019-01-31,37.56,126.99,Seoul
1309,1.0,2019-02-28,37.56,126.99,Seoul
1310,7.1,2019-03-31,37.56,126.99,Seoul
1311,12.1,2019-04-30,37.56,126.99,Seoul
1312,19.4,2019-05-31,37.56,126.99,Seoul
1313,22.5,2019-06-30,37.56,126.99,Seoul
1314,25.9,2019-07-31,37.56,126.99,Seoul
1315,27.2,2019-08-31,37.56,126.99,Seoul
1316,22.6,2019-09-30,37.56,126.99,Seoul
1317,16.4,2019-10-31,37.56,126.99,Seoul
1318,7.6,2019-11-30,37.56,126.99,Seoul
1319,1.4,2019-12-31,37.56,126.99,Seoul
1320,1.6,2020-01-31,37.56,126.99,Seoul
1321,2.5,2020-02-29,37.56,126.99,Seoul
1322,7.7,2020-03-31,37.56,126.99,Seoul
1323,11.1,2020-04-30,37.56,126.99,Seoul
1324,18.0,2020-05-31,37.56,126.99,Seoul
1325,23.9,2020-06-30,37.56,126.99,Seoul
1326,24.1,2020-07-31,37.56,126.99,Seoul
1327,26.5,2020-08-31,37.56,126.99,Seoul
1328,21.4,2020-09-30,37.56,126.99,Seoul
1329,14.3,2020-10-31,37.56,126.99,Seoul
1330,8.0,2020-11-30,37.56,126.99,Seoul
1331,-0.4,2020-12-31,37.56,126.99,Seoul
1332,-2.4,2021-01-31,37.56,126.99,Seoul
1333,2.7,2021-02-28,37.56,126.99,Seoul
1334,9.0,2021-03-31,37.56,126.99,Seoul
1335,14.2,2021-04-30,37.56,126.99,Seoul
1336,17.1,2021-05-31,37.56,126.99,Seoul
1337,22.8,2021-06-30,37.56,126.99,Seoul
1338,28.1,2021-07-31,37.56,126.99,Seoul
1339,25.9,2021-08-31,37.56,126.99,Seoul
1340,22.6,2021-09-30,37.56,126.99,Seoul
1341,15.6,2021-10-31,37.56,126.99,Seoul
1342,8.2,2021-11-30,37.56,126.99,Seoul
1343,0.5,2021-12-31,37.56,126.99,Seoul
1344,-2.1,2022-01-31,37.56,126.99,Seoul
1345,-1.0,2022-02-28,37.56,126.99,Seoul
1346,7.6,2022-03-31,37.56,126.99,Seoul
1347,14.8,2022-04-30,37.56,126.99,Seoul
1348,19.2,2022-05-31,37.56,126.99,Seoul
1349,23.4,2022-06-30,37.56,126.99,Seoul
1350,27.3,2022-07-31,37.56,126.99,Seoul
1351,25.7,2022-08-31,37.56,126.99,Seoul
1352,22.3,2022-09-30,37.56,126.99,Seoul
1353,14.5,2022-10-31,37.56,126.99,Seoul
1354,9.9,2022-11-30,37.56,126.99,Seoul
1355,-2.6,2022-12-31,37.56,126.99,Seoul
1356,-12.177167345748279,2023-01-31,37.56,126.99,Seoul
1357,-18.569582160798564,2023-02-28,37.56,126.99,Seoul
1358,-22.83644137211541,2023-03-31,37.56,126.99,Seoul
1359,-25.68457568076963,2023-04-30,37.56,126.99,Seoul
1360,-27.58568555328476,2023-05-31,37.56,126.99,Seoul
1361,-28.85467398896952,2023-06-30,37.56,126.99,Seoul
1362,-29.70175698736263,2023-07-31,37.56,126.99,Seoul
1363,-30.267217367014226,2023-08-31,37.56,126.99,Seoul
1364,-30.64468871866656,2023-09-30,37.56,126.99,Seoul
1365,-30.896671841135664,2023-10-31,37.56,126.99,Seoul
1366,-31.06488678463616,2023-11-30,37.56,126.99,Seoul
1367,-31.177182547668732,2023-12-31,37.56,126.99,Seoul
1368,-31.25214915096591,2024-01-31,37.56,126.99,Seoul
1369,-31.302194772136193,2024-02-29,37.56,126.99,Seoul
1370,-31.3356041179588,2024-03-31,37.56,126.99,Seoul
1371,-31.357907761299785,2024-04-30,37.56,126.99,Seoul
1372,-31.37279758541397,2024-05-31,37.56,126.99,Seoul
1373,-31.382738107692806,2024-06-30,37.56,126.99,Seoul
1374,-31.389374540185216,2024-07-31,37.56,126.99,Seoul
1375,-31.39380517494485,2024-08-31,37.56,126.99,Seoul
1376,-31.396763207625906,2024-09-30,37.56,126.99,Seoul
1377,-31.398738110249553,2024-10-31,37.56,126.99,Seoul
1378,-31.400056652540165,2024-11-30,37.56,126.99,Seoul
1379,-31.400936987702135,2024-12-31,37.56,126.99,Seoul
1380,-31.401524757943772,2025-01-31,37.56,126.99,Seoul
1381,-31.401917197387288,2025-02-28,37.56,126.99,Seoul
1382,-31.402179222657654,2025-03-31,37.56,126.99,Seoul
1383,-31.40235417474586,2025-04-30,37.56,126.99,Seoul
1384,-31.402470990242392,2025-05-31,37.56,126.99,Seoul
1385,-31.4025489888987,2025-06-30,37.56,126.99,Seoul
1386,-31.402601069868812,2025-07-31,37.56,126.99,Seoul
1387,-31.40263584559834,2025-08-31,37.56,126.99,Seoul
1388,-31.402659066475948,2025-09-30,37.56,126.99,Seoul
1389,-31.402674571989674,2025-10-31,37.56,126.99,Seoul
1390,-31.402684925766575,2025-11-30,37.56,126.99,Seoul
1391,-31.402691839561875,2025-12-31,37.56,126.99,Seoul
1392,-31.40269645634269,2026-01-31,37.56,126.99,Seoul
1393,-31.402699539296233,2026-02-28,37.56,126.99,Seoul
1394,-31.40270159802745,2026-03-31,37.56,126.99,Seoul
1395,-31.402702972820148,2026-04-30,37.56,126.99,Seoul
1396,-31.402703890898284,2026-05-31,37.56,126.99,Seoul
1397,-31.402704503992048,2026-06-30,37.56,126.99,Seoul
1398,-31.402704913421363,2026-07-31,37.56,126.99,Seoul
1399,-31.40270518684479,2026-08-31,37.56,126.99,Seoul
1400,-31.4027053694433,2026-09-30,37.56,126.99,Seoul
1401,-31.40270549138813,2026-10-31,37.56,126.99,Seoul
1402,-31.40270557282746,2026-11-30,37.56,126.99,Seoul
1403,-31.402705627216278,2026-12-31,37.56,126.99,Seoul
1404,-31.402705663539937,2027-01-31,37.56,126.99,Seoul
1405,-31.402705687799003,2027-02-28,37.56,126.99,Seoul
1406,-31.402705704000795,2027-03-31,37.56,126.99,Seoul
1407,-31.402705714821526,2027-04-30,37.56,126.99,Seoul
1408,-31.402705722048466,2027-05-31,37.56,126.99,Seoul
1409,-31.40270572687524,2027-06-30,37.56,126.99,Seoul
1410,-31.402705730099004,2027-07-31,37.56,126.99,Seoul
1411,-31.402705732252155,2027-08-31,37.56,126.99,Seoul
1412,-31.402705733690258,2027-09-30,37.56,126.99,Seoul
1413,-31.402705734650784,2027-10-31,37.56,126.99,Seoul
1414,-31.402705735292336,2027-11-30,37.56,126.99,Seoul
1415,-31.402705735720847,2027-12-31,37.56,126.99,Seoul
1416,-31.402705736007064,2028-01-31,37.56,126.99,Seoul
1417,-31.40270573619824,2028-02-29,37.56,126.99,Seoul
1418,-31.40270573632593,2028-03-31,37.56,126.99,Seoul
1419,-31.40270573641122,2028-04-30,37.56,126.99,Seoul
1420,-31.40270573646819,2028-05-31,37.56,126.99,Seoul
1421,-31.402705736506242,2028-06-30,37.56,126.99,Seoul
1422,-31.402705736531658,2028-07-31,37.56,126.99,Seoul
1423,-31.402705736548633,2028-08-31,37.56,126.99,Seoul
1424,-31.40270573655997,2028-09-30,37.56,126.99,Seoul
1425,-31.402705736567544,2028-10-31,37.56,126.99,Seoul
1426,-31.402705736572603,2028-11-30,37.56,126.99,Seoul
1427,-31.40270573657598,2028-12-31,37.56,126.99,Seoul
1428,-31.402705736578238,2029-01-31,37.56,126.99,Seoul
1429,-31.402705736579744,2029-02-28,37.56,126.99,Seoul
1430,-31.40270573658075,2029-03-31,37.56,126.99,Seoul
1431,-31.40270573658142,2029-04-30,37.56,126.99,Seoul
1432,-31.40270573658187,2029-05-31,37.56,126.99,Seoul
1433,-31.402705736582167,2029-06-30,37.56,126.99,Seoul
1434,-31.402705736582366,2029-07-31,37.56,126.99,Seoul
1435,-31.4027057365825,2029-08-31,37.56,126.99,Seoul
1436,-31.40270573658259,2029-09-30,37.56,126.99,Seoul
1437,-31.40270573658265,2029-10-31,37.56,126.99,Seoul
1438,-31.40270573658269,2029-11-30,37.56,126.99,Seoul
1439,-31.402705736582718,2029-12-31,37.56,126.99,Seoul
1440,25.7,2000-01-31,19.0758,72.8775,Mumbai
1441,24.7,2000-02-29,19.0758,72.8775,Mumbai
1442,26.9,2000-03-31,19.0758,72.8775,Mumbai
1443,28.9,2000-04-30,19.0758,72.8775,Mumbai
1444,29.3,2000-05-31,19.0758,72.8775,Mumbai
1445,28.9,2000-06-30,19.0758,72.8775,Mumbai
1446,27.8,2000-07-31,19.0758,72.8775,Mumbai
1447,29.0,2000-08-31,19.0758,72.8775,Mumbai
1448,28.4,2000-09-30,19.0758,72.8775,Mumbai
1449,28.5,2000-10-31,19.0758,72.8775,Mumbai
1450,27.4,2000-11-30,19.0758,72.8775,Mumbai
1451,25.6,2000-12-31,19.0758,72.8775,Mumbai
1452,24.0,2001-01-31,19.0758,72.8775,Mumbai
1453,23.9,2001-02-28,19.0758,72.8775,Mumbai
1454,25.8,2001-03-31,19.0758,72.8775,Mumbai
1455,28.4,2001-04-30,19.0758,72.8775,Mumbai
1456,29.5,2001-05-31,19.0758,72.8775,Mumbai
1457,28.4,2001-06-30,19.0758,72.8775,Mumbai
1458,27.6,2001-07-31,19.0758,72.8775,Mumbai
1459,28.0,2001-08-31,19.0758,72.8775,Mumbai
1460,28.2,2001-09-30,19.0758,72.8775,Mumbai
1461,28.7,2001-10-31,19.0758,72.8775,Mumbai
1462,28.0,2001-11-30,19.0758,72.8775,Mumbai
1463,26.5,2001-12-31,19.0758,72.8775,Mumbai
1464,24.4,2002-01-31,19.0758,72.8775,Mumbai
1465,25.2,2002-02-28,19.0758,72.8775,Mumbai
1466,27.3,2002-03-31,19.0758,72.8775,Mumbai
1467,29.0,2002-04-30,19.0758,72.8775,Mumbai
1468,29.7,2002-05-31,19.0758,72.8775,Mumbai
1469,28.5,2002-06-30,19.0758,72.8775,Mumbai
1470,29.5,2002-07-31,19.0758,72.8775,Mumbai
1471,27.5,2002-08-31,19.0758,72.8775,Mumbai
1472,29.0,2002-09-30,19.0758,72.8775,Mumbai
1473,29.6,2002-10-31,19.0758,72.8775,Mumbai
1474,28.4,2002-11-30,19.0758,72.8775,Mumbai
1475,25.6,2002-12-31,19.0758,72.8775,Mumbai
1476,25.0,2003-01-31,19.0758,72.8775,Mumbai
1477,26.1,2003-02-28,19.0758,72.8775,Mumbai
1478,27.3,2003-03-31,19.0758,72.8775,Mumbai
1479,28.5,2003-04-30,19.0758,72.8775,Mumbai
1480,29.5,2003-05-31,19.0758,72.8775,Mumbai
1481,28.5,2003-06-30,19.0758,72.8775,Mumbai
1482,28.0,2003-07-31,19.0758,72.8775,Mumbai
1483,28.1,2003-08-31,19.0758,72.8775,Mumbai
1484,27.9,2003-09-30,19.0758,72.8775,Mumbai
1485,29.6,2003-10-31,19.0758,72.8775,Mumbai
1486,28.0,2003-11-30,19.0758,72.8775,Mumbai
1487,23.0,2003-12-31,19.0758,72.8775,Mumbai
1488,21.3,2004-01-31,19.0758,72.8775,Mumbai
1489,23.5,2004-02-29,19.0758,72.8775,Mumbai
1490,28.1,2004-03-31,19.0758,72.8775,Mumbai
1491,28.3,2004-04-30,19.0758,72.8775,Mumbai
1492,29.9,2004-05-31,19.0758,72.8775,Mumbai
1493,28.8,2004-06-30,19.0758,72.8775,Mumbai
1494,27.6,2004-07-31,19.0758,72.8775,Mumbai
1495,27.5,2004-08-31,19.0758,72.8775,Mumbai
1496,28.1,2004-09-30,19.0758,72.8775,Mumbai
1497,27.3,2004-10-31,19.0758,72.8775,Mumbai
1498,27.6,2004-11-30,19.0758,72.8775,Mumbai
1499,26.0,2004-12-31,19.0758,72.8775,Mumbai
1500,24.4,2005-01-31,19.0758,72.8775,Mumbai
1501,26.8,2005-02-28,19.0758,72.8775,Mumbai
1502,27.1,2005-03-31,19.0758,72.8775,Mumbai
1503,29.0,2005-04-30,19.0758,72.8775,Mumbai
1504,29.6,2005-05-31,19.0758,72.8775,Mumbai
1505,29.8,2005-06-30,19.0758,72.8775,Mumbai
1506,28.1,2005-07-31,19.0758,72.8775,Mumbai
1507,27.2,2005-08-31,19.0758,72.8775,Mumbai
1508,27.0,2005-09-30,19.0758,72.8775,Mumbai
1509,27.9,2005-10-31,19.0758,72.8775,Mumbai
1510,26.5,2005-11-30,19.0758,72.8775,Mumbai
1511,25.0,2005-12-31,19.0758,72.8775,Mumbai
1512,24.7,2006-01-31,19.0758,72.8775,Mumbai
1513,26.9,2006-02-28,19.0758,72.8775,Mumbai
1514,27.0,2006-03-31,19.0758,72.8775,Mumbai
1515,27.9,2006-04-30,19.0758,72.8775,Mumbai
1516,29.2,2006-05-31,19.0758,72.8775,Mumbai
1517,28.5,2006-06-30,19.0758,72.8775,Mumbai
1518,27.2,2006-07-31,19.0758,72.8775,Mumbai
1519,26.5,2006-08-31,19.0758,72.8775,Mumbai
1520,27.2,2006-09-30,19.0758,72.8775,Mumbai
1521,29.0,2006-10-31,19.0758,72.8775,Mumbai
1522,28.0,2006-11-30,19.0758,72.8775,Mumbai
1523,26.2,2006-12-31,19.0758,72.8775,Mumbai
1524,25.4,2007-01-31,19.0758,72.8775,Mumbai
1525,25.7,2007-02-28,19.0758,72.8775,Mumbai
1526,28.0,2007-03-31,19.0758,72.8775,Mumbai
1527,29.4,2007-04-30,19.0758,72.8775,Mumbai
1528,30.1,2007-05-31,19.0758,72.8775,Mumbai
1529,29.0,2007-06-30,19.0758,72.8775,Mumbai
1530,28.2,2007-07-31,19.0758,72.8775,Mumbai
1531,27.9,2007-08-31,19.0758,72.8775,Mumbai
1532,28.0,2007-09-30,19.0758,72.8775,Mumbai
1533,29.4,2007-10-31,19.0758,72.8775,Mumbai
1534,28.4,2007-11-30,19.0758,72.8775,Mumbai
1535,26.7,2007-12-31,19.0758,72.8775,Mumbai
1536,24.3,2008-01-31,19.0758,72.8775,Mumbai
1537,24.2,2008-02-29,19.0758,72.8775,Mumbai
1538,27.9,2008-03-31,19.0758,72.8775,Mumbai
1539,29.5,2008-04-30,19.0758,72.8775,Mumbai
1540,30.4,2008-05-31,19.0758,72.8775,Mumbai
1541,28.7,2008-06-30,19.0758,72.8775,Mumbai
1542,27.9,2008-07-31,19.0758,72.8775,Mumbai
1543,27.2,2008-08-31,19.0758,72.8775,Mumbai
1544,27.3,2008-09-30,19.0758,72.8775,Mumbai
1545,29.4,2008-10-31,19.0758,72.8775,Mumbai
1546,28.7,2008-11-30,19.0758,72.8775,Mumbai
1547,27.3,2008-12-31,19.0758,72.8775,Mumbai
1548,26.1,2009-01-31,19.0758,72.8775,Mumbai
1549,26.6,2009-02-28,19.0758,72.8775,Mumbai
1550,28.9,2009-03-31,19.0758,72.8775,Mumbai
1551,30.3,2009-04-30,19.0758,72.8775,Mumbai
1552,30.2,2009-05-31,19.0758,72.8775,Mumbai
1553,30.0,2009-06-30,19.0758,72.8775,Mumbai
1554,27.6,2009-07-31,19.0758,72.8775,Mumbai
1555,28.2,2009-08-31,19.0758,72.8775,Mumbai
1556,28.2,2009-09-30,19.0758,72.8775,Mumbai
1557,29.0,2009-10-31,19.0758,72.8775,Mumbai
1558,28.0,2009-11-30,19.0758,72.8775,Mumbai
1559,26.8,2009-12-31,19.0758,72.8775,Mumbai
1560,26.7,2010-01-31,19.0758,72.8775,Mumbai
1561,26.4,2010-02-28,19.0758,72.8775,Mumbai
1562,28.5,2010-03-31,19.0758,72.8775,Mumbai
1563,30.3,2010-04-30,19.0758,72.8775,Mumbai
1564,31.0,2010-05-31,19.0758,72.8775,Mumbai
1565,29.1,2010-06-30,19.0758,72.8775,Mumbai
1566,27.5,2010-07-31,19.0758,72.8775,Mumbai
1567,27.4,2010-08-31,19.0758,72.8775,Mumbai
1568,28.2,2010-09-30,19.0758,72.8775,Mumbai
1569,29.0,2010-10-31,19.0758,72.8775,Mumbai
1570,28.5,2010-11-30,19.0758,72.8775,Mumbai
1571,25.1,2010-12-31,19.0758,72.8775,Mumbai
1572,24.9,2011-01-31,19.0758,72.8775,Mumbai
1573,26.2,2011-02-28,19.0758,72.8775,Mumbai
1574,29.0,2011-03-31,19.0758,72.8775,Mumbai
1575,28.7,2011-04-30,19.0758,72.8775,Mumbai
1576,29.8,2011-05-31,19.0758,72.8775,Mumbai
1577,28.8,2011-06-30,19.0758,72.8775,Mumbai
1578,27.3,2011-07-31,19.0758,72.8775,Mumbai
1579,27.5,2011-08-31,19.0758,72.8775,Mumbai
1580,27.6,2011-09-30,19.0758,72.8775,Mumbai
1581,29.3,2011-10-31,19.0758,72.8775,Mumbai
1582,29.4,2011-11-30,19.0758,72.8775,Mumbai
1583,26.7,2011-12-31,19.0758,72.8775,Mumbai
1584,23.6,2012-01-31,19.0758,72.8775,Mumbai
1585,25.6,2012-02-29,19.0758,72.8775,Mumbai
1586,26.9,2012-03-31,19.0758,72.8775,Mumbai
1587,29.3,2012-04-30,19.0758,72.8775,Mumbai
1588,29.4,2012-05-31,19.0758,72.8775,Mumbai
1589,29.4,2012-06-30,19.0758,72.8775,Mumbai
1590,28.3,2012-07-31,19.0758,72.8775,Mumbai
1591,27.9,2012-08-31,19.0758,72.8775,Mumbai
